coordinate_0,coordinate_1,coordinate_2,coordinate_3,coordinate_4,coordinate_5,coordinate_6,coordinate_7,coordinate_8,coordinate_9,coordinate_10,coordinate_11,coordinate_12,coordinate_13,coordinate_14,coordinate_15,coordinate_16,coordinate_17,coordinate_18,coordinate_19,coordinate_20,coordinate_21,coordinate_22,coordinate_23,coordinate_24,coordinate_25,coordinate_26,coordinate_27,coordinate_28,coordinate_29,coordinate_30,coordinate_31,coordinate_32,coordinate_33,coordinate_34,coordinate_35,coordinate_36,coordinate_37,coordinate_38,coordinate_39,coordinate_40,coordinate_41,coordinate_42,coordinate_43,coordinate_44,coordinate_45,coordinate_46,coordinate_47,coordinate_48,coordinate_49,coordinate_50,coordinate_51,coordinate_52,coordinate_53,coordinate_54,coordinate_55,coordinate_56,coordinate_57,coordinate_58,coordinate_59,coordinate_60,coordinate_61,coordinate_62,coordinate_63,coordinate_64,coordinate_65,coordinate_66,coordinate_67,objective
-0.0061915602149891225,0.26768715706288215,-2.307691206625876,-1.3397966979362461,0.0007469092342156994,-0.006177628108936317,0.0005246111675207421,-0.034101686795074033,0.18909201056824027,-0.027283892929495908,0.03342168811971166,0.19813203389389075,-0.016900621749658284,0.014945205220737971,0.038459968706389,0.1960524000155464,-0.01909734086240223,0.015101355515069232,0.008478152353107265,0.035405257406510585,0.1931350231164916,-0.012152338862904493,2.314399443880001,-1.3389878670254425,0.004673601833758043,0.005481253341632161,-0.006028000538992038,0.012617124794403172,0.18926369654334474,0.006490507679140803,0.026309133980882707,0.1625338154966125,0.0376988019118337,0.0037302442404144637,0.03531423169682067,0.15801855509316493,0.03948780664821556,0.0035544287000289247,0.0038678229465344844,0.02678845434755367,0.14904043033696177,0.03575045113799599,1.6655999196258158,-0.009850025219899639,2.48339448446755,0.00440854841341215,0.01254980358416647,3.8061098942231836e-05,-0.0044381966865265675,0.03631804607449321,-0.08361735541880332,0.00691114118042607,-0.11263144262593772,0.004211073700348726,-0.007242980879414202,0.02774484950907302,-0.1019613567121508,0.0027638908983741283,-0.0018740405220471388,-0.010034478019210789,0.0024891816809827433,-0.10128449554332473,-0.00198234655468728,2.1420055850835698,-0.8552793553384781,0.013458517258796359,-0.03316380556200296,0.019295722888327965,-8.308147565058972
-0.0044933501444524016,0.26313738035297285,-2.319799262368304,-1.3390210978570418,0.0031939205014980595,0.010960672479249261,0.004895603156601891,-0.028848535217456218,0.17757868034659663,-0.028308783927975152,0.046350870935734145,0.19043568230556804,-0.017961907020037717,0.01628020267363675,0.029496275870604445,0.19622014685233558,-0.01723685691770668,0.010816915874224436,0.011807413109784124,0.0394359081756202,0.19927733259911445,-0.02328359388435015,2.3187699728889832,-1.3391336208503255,-0.010186697785359697,-0.0010413396373842097,-0.00719956592386396,0.01627727973242826,0.17828363503164293,0.01528007824349309,0.029282538292837293,0.15974677345938695,0.045836713787859105,-0.002909060373934099,0.018622174667193778,0.1626979904009754,0.03426344201022939,0.006401710317398343,0.007601809985243679,0.024225105743851436,0.163484086799155,0.04139683795421503,1.7151155283693125,-0.020307749777299322,2.468126055718637,0.0007587732810715314,0.010679136072643737,0.00541488335582474,-0.0008361655349845279,0.05139248027359582,-0.09768769651814757,0.02488780650035513,-0.09264308021680515,-0.002253180975010018,-0.018111275511565918,0.012378007866523499,-0.10160661407412815,0.00040986010846147733,0.004382017077444499,0.011300787934621392,0.003991675078458134,-0.09755439065943532,0.002178457746396097,2.209924309236472,-0.8504244620773336,0.019733536627950146,-0.029448475705493783,-0.015482708773697791,-8.298628410496669
-0.009939159566791034,0.25895904702200245,-2.3055627337879505,-1.3363784167419306,0.004164886099537211,0.00199816018865816,0.0066939515128027075,-0.024897023657106658,0.1791655738941882,-0.02474014171208311,0.026346209027687847,0.2131903548333772,-0.013427261461949478,-0.0031496211130346463,0.04522426977479293,0.2043817441259842,-0.012239399720329664,-0.0021959949801392984,0.0031817415039758867,0.03922920771160747,0.19811563400905657,-0.01598055474964306,2.319752846285663,-1.3462348314816546,-0.0015230737318603768,0.002054927015028406,0.002598651564699752,0.02572403509943261,0.18898276981685497,0.019278784166734394,0.022868570159700383,0.15608367057062178,0.0390652866763214,-0.0028235864333157955,0.02492745119750152,0.148070618061676,0.049321180778682784,0.00979341232757363,0.010930390192913064,0.01508609767559861,0.1582338757759588,0.04180154575885987,1.6621596987443976,-0.018784129307057196,2.4810791507928394,0.0692384038005178,0.0005578802006617708,-0.0227617726415788,-0.0032119631668014064,0.03568041785063068,-0.09051033087961216,-0.0370366926643923,-0.07503009971176663,-0.001483279939169603,0.00215300017832388,0.01768820131991032,-0.10305427766379899,-0.004942105376619216,0.009381232393996797,0.0011501735108108307,0.005599080156568958,-0.09213129213858681,-0.0043778163587475365,2.252352830690447,-0.9189365294164533,-0.14345200771742914,0.007865470641172316,0.04979899995585974,-8.319234664580573
0.003799710507416565,0.2674087636927128,-2.3035427823930013,-1.3408564012085773,-0.0015876772636751798,0.0020357897756411165,0.0047221366693711055,-0.017639473985056334,0.16521641889885064,-0.024762589826274453,0.03160391294846967,0.20648076595169307,-0.01933336315533928,0.00821911968773053,0.0491049450508432,0.1869819644878487,-0.019101710575971913,-0.0015327596379616718,0.00882092418756399,0.04427497747843246,0.18830142436372305,-0.014339074362299573,2.32812441435367,-1.3436493404764807,-0.0030096934853489753,-0.0005787033457661875,0.0028487964997248195,0.005215934235334635,0.18096298226603652,0.00848598827907995,0.02256598813448855,0.15495364590312874,0.04818495756278166,-0.001519674095196558,0.02123555251644539,0.159553119007304,0.03922429014390491,0.0035389061204179387,-0.0014477853464176932,0.020207558261010384,0.1653389442878427,0.04909544009723217,1.6989836028302054,-0.022138261716972085,2.5011282650543674,0.01653012092555714,0.042772145740385556,-0.031454243444834634,0.0038726616909015594,0.0204977944792533,-0.07829090211690828,-0.010783050777326088,-0.0895138549550053,-0.001001426757699623,-0.02557380419244895,0.024912826836925837,-0.09948716285917819,-0.0003962978163070706,0.018751916911348164,-0.0007508171673490904,0.015419218084860895,-0.10291755124895001,-0.004401571812051673,2.2457265451363955,-0.951686475546537,-0.04298038637148067,-0.09135307762300604,0.05544836201465366,-8.310270021215173
-0.013740018648940477,0.2576978886215322,-2.3116121591845427,-1.3328810166015068,-0.005647284219513167,-0.004205236255954665,-0.003423974841419249,-0.026782421068847238,0.18934811164353363,-0.029860487227374513,0.036107349664367704,0.18762349997537367,-0.01419513323618475,0.011029694052631904,0.03429380296472482,0.1986444738276691,-0.013387677519936511,-0.0019993583840410075,0.0015784933288754339,0.035906992923114424,0.1946635322161444,-0.01903141195332078,2.320439137136982,-1.339067873913452,0.007101734669226649,0.0009718003426646824,0.002578381392840893,0.016543258291476824,0.17957168464416534,0.019547217337647277,0.0201056735038624,0.15718328573044493,0.03617638630507443,-0.00860641792737151,0.028710952213770326,0.1570353387869179,0.038364891042763874,-0.008678650040751284,0.0024436508169118822,0.02372678292908171,0.15093442905709567,0.03869232852476666,1.6401407478951977,-0.0021526484957047343,2.511989789644934,0.02094910646609112,0.011319870288252726,-0.01020874442814518,-0.01145228755954458,0.020421529631324948,-0.08623918525836281,0.00071409500626056,-0.08884286786174637,-0.004860722839328706,-0.020555308400614678,0.01869083708031219,-0.10136974127761025,-0.006971365783597082,0.01679745117414797,-0.016987431207221605,0.014627896801558436,-0.09249997571845367,-0.003560519496130309,2.1609392839155848,-0.93637807075272,-0.03387985396961626,-0.03802481985005873,0.053941016463021345,-8.308933523563777
-0.009383557205091542,0.2518604586537606,-2.30919958046252,-1.3451132589600447,-0.002655059608585895,0.01726917533463475,0.013787849655949962,-0.02718364437241977,0.1793591756629037,-0.03506545076525957,0.04137877078007811,0.19873338682302072,-0.0163832600986511,0.014736473938499863,0.029919537931366397,0.1941643235374701,-0.014184058716615808,-0.008125962582998447,0.0040260743399332145,0.040821987761650365,0.19497564167047107,-0.02265193571495002,2.314147252264078,-1.3484573887906834,-0.0027629664229422515,-0.004945591895644436,-0.0035219044104324317,0.009059886358584462,0.20140128225310364,0.013294498243909067,0.021025010185371507,0.15214076587062256,0.04383296369489503,0.007919274959383953,0.029340854112951814,0.1601795639537913,0.0378504738880673,-0.002723780306582917,0.008409154853240942,0.019363576311543344,0.16414647892761125,0.04086899075266856,1.7098175928660582,-0.016216034472369745,2.4698769007527543,0.0523739601445231,0.012641696644472853,-0.045094596227312066,-0.006375975365094514,0.05187512691089701,-0.09122493440963479,-0.02419026384777158,-0.08649383072872947,0.0029779000453704785,-0.010650700365901274,0.013816018734183321,-0.10991308185776635,0.007659499476106367,0.028786435076901352,-0.0036527054026164836,0.01820333535993745,-0.1055574454153572,-0.0011060411906382603,2.1145005952771085,-0.8338940444958263,-0.09826134232753823,-0.023236128890796848,0.07820901782114392,-8.300303732710987
0.008989495463152863,0.2799635134452827,-2.311492936156392,-1.326856294004796,0.0006722003779851733,0.004862830647704591,0.00944019182612514,-0.026671528602028042,0.1936052067180788,-0.026153869351510012,0.03407889391271572,0.20346605260024264,-0.023304582468090865,-0.0007098677393105005,0.033661778043444154,0.18839565527974897,-0.023580671201296005,-0.0012337613438375393,0.0036520432531854836,0.03522661040661262,0.18355719366194514,-0.012514354532646616,2.3207789985430103,-1.3393496871709836,0.0033059975487810126,-0.0004020190580206033,0.006537129582016498,0.02353293411934577,0.1788463916929497,0.023944660247816878,0.018858772102063635,0.16360781805551725,0.0471509509588283,-0.012590534730505826,0.01911630978690908,0.14668096395017247,0.047749289799648514,-0.0008388076693565136,-0.0007720731647737876,0.02555070539118005,0.16242422440496637,0.04622546882471818,1.7306417801115335,-0.02226451001636076,2.473144749256573,0.019865986339665995,-0.03911962950206701,0.03557720607400362,0.004646031316156847,0.046646009990617555,-0.09195833632855521,-0.004805406748639264,-0.10514852083220241,-0.004622008576179852,0.03050114148845525,0.0032385649762432436,-0.09676125813669,-0.0010004187191154832,-0.019559579875235003,0.014582452357600216,0.008582003004682297,-0.09795348936053795,-0.00374418696125993,2.2523353102308863,-0.8820274584587087,0.004395192243678861,0.07052106782375929,-0.05696412933202227,-8.312852543413685
0.005267616414317278,0.27492036937660913,-2.307517375972766,-1.3323379665505248,6.74774118936179e-05,0.005672126002311506,-0.0053900961857368465,-0.019036710145455278,0.1910086288257887,-0.029160201642600993,0.028402050602728362,0.19266349232580432,-0.015525548445130308,0.009870237117148782,0.03635606573824111,0.20198146887455587,-0.019363000773144005,0.007034151147271705,0.006211513986601018,0.041997811064232775,0.19293755704412235,-0.016406705501679393,2.31894573884603,-1.3379395964604104,-0.020413670300043762,-0.0031144173045824066,0.005261803129333891,0.015215133889802708,0.18411102267308693,0.02114419108959393,0.020781988133200955,0.1450870705658827,0.04438095073622555,0.005038647159867541,0.023174698151439563,0.1476600236318313,0.039964905453668424,0.0037800394523205055,0.005115995990297049,0.016006262389286714,0.15682881545295918,0.04421132395030524,1.6803614599632175,-0.019005268138164833,2.465857211513561,0.025302903549967896,0.018309777937436232,-0.03869689071385246,-0.006479741950765581,0.04331961804769183,-0.09543879757816667,-0.004098337183507091,-0.09663540814631812,-0.008752346273154105,-0.021408563661540283,0.024055485991202222,-0.09944406852917363,-0.006449461706052904,0.022959870777742555,-0.0031029746525863917,0.011699827848803097,-0.09380090495895672,-0.0014994895053029218,2.1669308107994616,-0.841389681677763,-0.030218222521007948,-0.057256717924583166,0.06303406788907309,-8.311238065000575
-0.020973312608267625,0.25804633661943766,-2.3201437956265614,-1.341990450551115,0.0014312373267634595,0.007018695408199367,-0.0008478548897842381,-0.03335920894185277,0.17371300973495513,-0.032279414718516454,0.038134990305305545,0.19458551506103913,-0.015772827095573826,0.003936726247743156,0.03379157549533558,0.201496956398156,-0.025573664141051125,0.008615674272791016,0.011694512979520351,0.049716281521084135,0.18876648365571622,-0.019404228906881756,2.3210107526707633,-1.3385990731724886,-0.0025338927246824996,-0.007759962149903147,-0.0019249513597233367,0.01827585081173323,0.19419700334767473,0.012076323440224523,0.028767468809889982,0.1561959573906096,0.03610642258834801,0.007220492372105842,0.03006763190185792,0.15543301374255625,0.03750377595597063,-0.004792546917700707,0.010812553445323789,0.015767773871006568,0.15879686545629604,0.04367120812383657,1.6697412584084428,-0.038281112597916445,2.486169400283403,0.0110350496988285,0.027144183601160242,-0.004515859509034863,0.01401128106000408,0.018235327191822234,-0.07484028389196978,-0.012233147664722077,-0.1004082234272842,-0.002205683737442186,-0.024896018471912286,0.0280952503118795,-0.09202486167735925,0.0016860422822367533,-0.0015063349482493174,-0.0021546395628466494,0.007055892356655573,-0.09788185787039215,-0.005958163590836592,2.336572651088793,-0.9497066274601951,-0.029245715661665835,-0.0821440918109483,0.005994684323415697,-8.30562428266971
-0.014449020922081779,0.254246837845149,-2.2913886848256637,-1.3349107274448364,-0.002574019086317677,-0.0014122763982441896,-0.011750112805419889,-0.02204357360355715,0.18613368080720838,-0.02521309925590347,0.03808332775245962,0.18304241465986168,-0.020782776835884437,0.0017424170178811226,0.031149268668004677,0.19465922389398158,-0.02136420443511981,-0.004970230030853097,0.011388818930116262,0.04121054031305074,0.20644934214266814,-0.013745487794133277,2.3342674349133405,-1.3461613798585232,-0.000618382202835971,0.011409418655196981,0.005900403796710032,0.01205999214169922,0.19265390241974384,0.011837512648231562,0.031259547146787026,0.16434297258716773,0.03533780105048446,0.00017303185036216345,0.02370426729950002,0.15572155346812303,0.0329127088934275,-0.016350247818406806,0.01252632859852729,0.02109080753941559,0.1535261379915074,0.04158089224495089,1.6825913266678685,-0.0038837058423082382,2.524521340918578,0.0235535316589894,-0.00911079263259925,0.03178814042695745,-0.010367634432644296,-0.009989441515936604,-0.07141611590068596,0.0026256839952604554,-0.09372296613454931,-0.0014691136276260037,-0.002390438355519029,0.007003116897026536,-0.10643416591917589,-0.0006053022146277842,-0.013511782269670482,0.011112920164277444,0.012245244379114766,-0.10662827481736052,-0.002951996397008975,2.233500741355012,-1.0267350948616991,-0.03541324975224538,0.02752541144276951,-0.047568048975120965,-8.299713876877957
