coordinate_0,coordinate_1,coordinate_2,coordinate_3,coordinate_4,coordinate_5,coordinate_6,coordinate_7,coordinate_8,coordinate_9,coordinate_10,coordinate_11,coordinate_12,coordinate_13,coordinate_14,coordinate_15,coordinate_16,coordinate_17,coordinate_18,coordinate_19,coordinate_20,coordinate_21,coordinate_22,coordinate_23,coordinate_24,coordinate_25,coordinate_26,coordinate_27,coordinate_28,coordinate_29,coordinate_30,coordinate_31,coordinate_32,coordinate_33,coordinate_34,coordinate_35,coordinate_36,coordinate_37,coordinate_38,coordinate_39,coordinate_40,coordinate_41,coordinate_42,coordinate_43,coordinate_44,coordinate_45,objective
-0.4072154148586168,-0.6970612483926272,-0.4221026860042176,-0.5178587786110364,-0.5420013693260791,-0.5023548637944298,-0.19127121169470734,0.26839944086269446,-0.025604965384499447,-0.09809954781115492,0.284397404680109,-0.0681934522923098,-0.1633347522283777,0.10552655122673037,0.17017100083024225,-0.06728722156615877,-0.1332506646626288,0.04700913580715197,-0.006383907627610382,0.18987438676825216,-0.0442212454974597,0.27095210247421364,0.13530073281111255,0.09358938279252543,0.16233308684501563,0.1236832038432415,0.04359748427104587,-0.0016493107590848906,-0.07078905685738666,0.1840645704355015,-0.15077638579278005,0.006401731222629427,0.1013659077186943,-0.029580802212088923,-0.08399521187474845,-0.002067824101354508,0.1357127647992395,-0.04353987503828394,0.053650044174282235,-0.06825064357065048,0.00705517770424084,5.145844463626204,-1.83205369261391,1.4828778372437224,1.2073471676151055,1.169191394993463,-7.255785179416223
-0.4168949481325487,-0.7110485003048077,-0.42218696057934074,-0.5155439280397802,-0.53190732101126,-0.5074945278034262,-0.19190956696200148,0.2511555805685515,-0.025018962563329722,-0.08275362389897607,0.284823225191794,-0.06064882399191913,-0.16476293923898713,0.10329740712905891,0.175493433697666,-0.06281501192812079,-0.15373883401975563,0.047222805347948274,0.00022032524406442836,0.19500511041470464,-0.05738612679919923,0.26490277703200404,0.14357094304359333,0.12644350250981182,0.18275164393287444,0.12119084467246341,0.042851481498861685,-0.012047968568918592,-0.06319105041666967,0.16231034761468477,-0.15178573794854866,-0.005337108702080276,0.08731039832142885,-0.025381971759609455,-0.08166848676705457,-0.004541140075630376,0.121800953646078,-0.05299437258239124,0.042313626210018135,-0.07413301770579706,0.0067332663344633215,4.970842553730573,-1.8377898282758809,1.181604904282664,0.978670163124581,1.1180262154926566,-7.252642098175467
-0.4221181780454739,-0.7048449031656688,-0.4324763357056591,-0.523133555052687,-0.5451989740904293,-0.5031034988131385,-0.18123444575442757,0.2415952296522291,-0.020044444984059582,-0.10499996682869037,0.2845685367482208,-0.061613518988065545,-0.19029265854952845,0.09903037928639745,0.16339392624954335,-0.07438892685782662,-0.1512149669710549,0.03422636980692565,0.0005889956986184652,0.18173784248479394,-0.048471073454898726,0.25516298166622764,0.10583638862889072,0.1019627447379804,0.14422353642186195,0.12759381676945106,0.05329903412645417,0.01432203340017423,-0.08012256015555258,0.17956683652667246,-0.1490844978203397,0.005910721179829965,0.11651333952073567,-0.028252948179413633,-0.0749750208226966,0.00022147738468499754,0.13067654635293594,-0.053617292741527135,0.04455088322420677,-0.06513641533313401,0.006467057021088908,4.96340797133039,-1.5629649494086557,1.365545476291795,1.258980767336048,1.1113853167783254,-7.262260947736285
-0.38853508022433514,-0.6967049210157428,-0.42599158574872015,-0.5147876663471694,-0.5309761834560431,-0.5040105793608542,-0.18575876151635065,0.24082688290270948,-0.01783723070303711,-0.09269492223835213,0.284740187926583,-0.06500661664488602,-0.16615044951450275,0.10619966991876445,0.1694330548646618,-0.06576929168523217,-0.1532536663723367,0.037899180761880265,-0.012339456261110522,0.1839199545473488,-0.05140146885536502,0.265480771323101,0.13027220316629587,0.11479860609354903,0.16198072120376472,0.11625843957131982,0.051777017399339494,-0.009791625814406525,-0.07824219050042718,0.170800517814712,-0.15353289184833882,0.004073155572610995,0.10030665383965506,-0.0305638490241541,-0.08004498545715466,0.0014066836918197759,0.13486547844431845,-0.05689803986496894,0.04437307858694295,-0.073005099010344,0.009446706791667389,5.259954968734987,-1.7871382622855911,1.3590538691482474,1.1649769133614085,1.2598832965359408,-7.264540037485803
-0.420487924437861,-0.7207824562903636,-0.4208501964768386,-0.515893907055422,-0.5370560215743965,-0.49047112264039133,-0.20042027605159343,0.25544798574913335,-0.026366547105342353,-0.09025972031644744,0.2858065935725928,-0.056999117466525466,-0.16978223475632065,0.10193587190018338,0.1840942337470711,-0.06154671927369541,-0.13349970676272913,0.040060593521346166,0.005716101085296824,0.19993284102796008,-0.047883208832692294,0.25944718799825084,0.1476342088592783,0.12822636232578957,0.1821748193524608,0.1273196599670457,0.04977257704055981,-0.018905051904751464,-0.0676936308938392,0.16114126345520877,-0.14904008762502072,0.002576927320927148,0.08282190954469634,-0.014311149142394194,-0.07979073096101132,0.0013669686217253198,0.12854581103215706,-0.04849766110514463,0.051226870262959356,-0.0693575605825958,0.010410209344452038,5.04256997897422,-1.8195341912306682,1.1160678814249323,1.0038997940360108,1.0177314762900658,-7.265511726552532
-0.4057151143596228,-0.711624603088496,-0.43161928611549805,-0.5169796090414132,-0.5236435111636023,-0.49505101417290337,-0.1886516524019629,0.24530146004419293,-0.024172339557724475,-0.08590418702473462,0.29276039662666026,-0.0696263779479813,-0.16943018459393716,0.09337620931983301,0.17821517524140043,-0.06081671356874226,-0.14623663626439126,0.04146255349374313,0.006571825987544999,0.1993627119278405,-0.05319009535185777,0.275841150225678,0.16944112268152395,0.15521409646716913,0.17723139442889782,0.15773794153047574,0.04197789501178398,-0.031733286125736344,-0.05815638257517892,0.14094254452589616,-0.15295299844390556,-0.0026989215777681467,0.10190550153227916,-0.025812614469027103,-0.08415547902536857,-0.004647679612912585,0.10669379864776161,-0.04587579967146755,0.0467854576315858,-0.080756655451538,0.002869702117635009,4.773412195117813,-1.8508308810025715,1.033461754286277,0.9941941916662641,0.9407947537465094,-7.259427845012345
-0.3633866557792643,-0.6891670066502962,-0.4241898980732505,-0.5220708235738454,-0.5097984202349157,-0.48629085700209734,-0.18575829778191705,0.25388054779216995,-0.027940966668121174,-0.09736543174831523,0.2740974032827756,-0.07311751381347859,-0.15330336974516465,0.08697457388781556,0.15951898138297907,-0.06157566924368633,-0.1365100487280921,0.024609183114750244,-0.00930882623223992,0.18414597374826064,-0.040097915542726605,0.276381720246596,0.10869123115095247,0.09462629799099409,0.17234793464239873,0.12531930966595453,0.04366224304263447,0.005373674116301304,-0.07980949354001213,0.18286520819308635,-0.16145798855120697,0.001296875875088976,0.09984658902919234,-0.029606203291989507,-0.07128506709279071,-0.0022243387461050694,0.12680691023650797,-0.05008569470748545,0.05761957089568923,-0.07017795528195374,0.0072078970295633305,5.362329670791517,-1.658256273208926,1.625089428364751,1.189776434046237,1.1963857212007785,-7.254901190585165
-0.42094768371500313,-0.7107379833741362,-0.4194074128510904,-0.518590550494584,-0.5363433767235852,-0.5074796604333036,-0.18878381396658464,0.2625189016362408,-0.023725924283868063,-0.09538856024467565,0.28461126957930966,-0.05867327810894711,-0.17087980147178403,0.10894506173325566,0.17559157071644013,-0.06551515736419487,-0.13683224020272416,0.040853450041346016,0.0014542211222777599,0.19322897004450348,-0.04324667525371298,0.2626431867940905,0.12764764797463288,0.11001934078238157,0.15332580618041847,0.13904322009129078,0.04079086245808574,-0.008647729331936124,-0.07126601031244587,0.16423921680481607,-0.1415716690980411,0.0007300993017041807,0.1149762607916336,-0.024882127533330786,-0.06991245537887343,0.001969958740935935,0.12024739698636981,-0.04347577228214372,0.05358120891613154,-0.06969158006484852,0.004527960139345127,5.275594003573263,-1.9149490644516867,1.3216162686668018,1.1983674117080934,1.0578284304751846,-7.2549279544492
-0.4379061698519884,-0.7210116789351115,-0.42635632113058564,-0.5244605745341653,-0.5454935533689931,-0.5019909152483485,-0.19771505456624824,0.2537981697468674,-0.029537180295241813,-0.09125006880637421,0.2868690547792419,-0.06758906504334085,-0.18923984256133036,0.10080435099295686,0.1640351384116655,-0.07728113233672161,-0.1326743495758003,0.046168055075230155,0.010820212446089076,0.19508028949442072,-0.048571568469202804,0.25833492230190025,0.12505832284008236,0.11937744198883574,0.15050840512508004,0.13419402261928845,0.050754199905972325,0.00331758908914981,-0.06697742346132322,0.15588868599839387,-0.13758504745679262,0.0035933999241007353,0.11037977406694302,-0.03260212152092023,-0.07295123034289001,-0.0038574642972014437,0.12240701964656518,-0.04066114668711074,0.05166358235689821,-0.06995440002694639,0.008613319484245046,4.791565344374234,-1.6889563747351433,1.186165581677125,1.1374069493289503,0.9364836297445115,-7.252812838475527
-0.5404624980089505,-0.772840373005665,-0.4332531486449124,-0.5341925443372243,-0.5556104364221353,-0.5224308174086443,-0.2203423285492299,0.25545514576148376,-0.016171760312945222,-0.1043046377933472,0.2923544698208469,-0.07081744685537403,-0.18960746301544834,0.10095589677823706,0.17877161705872022,-0.06984712680286775,-0.15679152047156467,0.05356965446122029,-0.007179717374955013,0.20274568234514587,-0.052182446769946,0.228101750482694,0.14370123838958743,0.09809149411306733,0.14224972805071734,0.13872074260529385,0.05266207176003576,-0.015914509814489934,-0.06950237603384533,0.16797266904865754,-0.12923490198652127,0.0075042181353418645,0.10342584579067413,-0.0259560737730192,-0.059453891280122094,-0.0004252379367572868,0.11629166562014547,-0.044172743088531294,0.05539565883750777,-0.05286941047235104,0.015698736770924104,4.3346506340601865,-1.5979128908762938,1.0107778035617099,0.8705487850495622,0.7338164126889252,-7.251972318049685
